year,week,day,team,opp,q1,q2,q3,final
1980,6,1012,det,nor,0,3,7,24
1980,6,1013,was,den,3,0,7,17
1980,6,1013,den,was,7,3,3,20
1980,7,1019,gnb,cle,0,0,14,21
1980,7,1019,cle,gnb,0,10,3,26
1980,7,1019,min,cin,0,0,0,0
1980,7,1019,cin,min,7,0,0,14
1980,7,1019,crd,was,0,0,0,0
1980,7,1019,was,crd,10,13,0,23
1980,7,1019,dal,phi,7,3,0,10
1980,7,1019,phi,dal,0,10,0,17
1980,7,1019,sea,nyj,3,0,7,27
1980,7,1019,nyj,sea,0,7,7,17
1980,7,1019,buf,mia,0,0,7,14
1980,7,1019,mia,buf,7,7,3,17
1980,7,1019,det,chi,0,0,0,7
1980,7,1019,chi,det,7,3,7,24
1980,7,1019,atl,nor,7,6,21,41
1980,7,1019,nor,atl,7,7,0,14
1980,7,1019,kan,den,3,10,7,23
1980,7,1019,den,kan,7,7,3,17
1980,7,1019,nwe,clt,7,3,17,37
1980,7,1019,clt,nwe,7,7,7,21
1980,7,1019,ram,sfo,0,14,10,31
1980,7,1019,sfo,ram,0,3,0,17
1980,7,1019,nyg,sdg,0,0,7,7
1980,7,1019,sdg,nyg,0,21,7,44
1980,7,1019,tam,oti,0,7,0,14
1980,7,1019,oti,tam,3,10,7,20
1980,7,1020,rai,pit,7,21,7,45
1980,7,1020,pit,rai,10,14,10,34
1980,8,1026,pit,cle,10,3,13,26
1980,8,1026,cle,pit,0,7,7,27
1980,8,1026,nwe,buf,3,0,10,13
1980,8,1026,buf,nwe,0,14,0,31
1980,8,1026,ram,atl,0,3,7,10
1980,8,1026,atl,ram,6,0,0,13
1980,8,1026,nor,was,0,7,0,14
1980,8,1026,was,nor,3,6,10,22
1980,8,1026,den,nyg,0,7,7,14
1980,8,1026,nyg,den,3,6,0,9
1980,8,1026,min,gnb,0,0,3,3
1980,8,1026,gnb,min,0,0,3,16
1980,8,1026,det,kan,0,3,7,17
1980,8,1026,kan,det,0,10,0,20
1980,8,1026,crd,clt,7,0,10,17
1980,8,1026,clt,crd,0,0,0,10
1980,8,1026,tam,sfo,7,0,14,24
1980,8,1026,sfo,tam,7,6,7,23
1980,8,1026,sea,rai,0,0,0,14
1980,8,1026,rai,sea,3,3,10,33
1980,8,1026,chi,phi,0,0,14,14
1980,8,1026,phi,chi,7,0,7,17
1980,8,1026,cin,oti,3,0,0,3
1980,8,1026,oti,cin,0,3,10,23
1980,8,1026,sdg,dal,3,21,0,31
1980,8,1026,dal,sdg,7,7,21,42
1980,8,1027,mia,nyj,0,0,0,14
1980,8,1027,nyj,mia,0,14,0,17
1980,9,1102,sdg,cin,10,7,14,31
1980,9,1102,cin,sdg,0,7,0,14
1980,9,1102,atl,buf,0,10,10,30
1980,9,1102,buf,atl,7,7,0,14
1980,9,1102,nyg,tam,0,0,6,13
1980,9,1102,tam,nyg,7,16,0,30
1980,9,1102,gnb,pit,7,7,0,20
1980,9,1102,pit,gnb,2,7,6,22
1980,9,1102,clt,kan,7,7,14,31
1980,9,1102,kan,clt,3,14,7,24
1980,9,1102,sfo,det,7,0,3,13
1980,9,1102,det,sfo,7,3,0,17
1980,9,1102,dal,crd,0,10,3,27
1980,9,1102,crd,dal,7,3,7,24
1980,9,1102,min,was,7,16,7,39
1980,9,1102,was,min,0,7,7,14
1980,9,1102,phi,sea,0,7,10,27
1980,9,1102,sea,phi,6,0,7,20
1980,9,1102,nor,ram,0,7,17,31
1980,9,1102,ram,nor,24,7,7,45
1980,9,1102,mia,rai,0,3,7,10
1980,9,1102,rai,mia,6,10,0,16
1980,9,1102,nyj,nwe,0,14,0,21
1980,9,1102,nwe,nyj,17,14,3,34
1980,9,1102,oti,den,0,7,6,20
1980,9,1102,den,oti,6,3,0,16
1980,9,1103,chi,cle,0,0,7,21
1980,9,1103,cle,chi,3,7,3,27
1980,10,1109,was,chi,0,0,14,21
1980,10,1109,chi,was,21,14,0,35
1980,10,1109,pit,tam,10,14,0,24
1980,10,1109,tam,pit,7,7,7,21
1980,10,1109,dal,nyg,7,14,14,35
1980,10,1109,nyg,dal,7,21,0,38
1980,10,1109,atl,crd,3,3,14,33
1980,10,1109,crd,atl,17,7,3,27
1980,10,1109,cle,clt,14,7,0,28
1980,10,1109,clt,cle,0,6,7,27
1980,10,1109,det,min,0,0,0,0
1980,10,1109,min,det,0,10,14,34
1980,10,1109,sfo,gnb,13,0,0,16
1980,10,1109,gnb,sfo,0,13,0,23
1980,10,1109,kan,sea,3,0,7,31
1980,10,1109,sea,kan,0,17,6,30
1980,10,1109,den,sdg,0,7,6,20
1980,10,1109,sdg,den,0,6,0,13
1980,10,1109,mia,ram,7,14,7,35
1980,10,1109,ram,mia,0,7,0,14
1980,10,1109,cin,rai,3,7,0,17
1980,10,1109,rai,cin,0,14,7,28
1980,10,1109,buf,nyj,10,7,7,31
1980,10,1109,nyj,buf,0,10,0,24
1980,10,1109,phi,nor,0,17,7,34
1980,10,1109,nor,phi,7,7,7,21
1980,10,1110,nwe,oti,0,6,14,34
1980,10,1110,oti,nwe,3,21,0,38
1980,11,1116,buf,cin,0,7,0,14
1980,11,1116,cin,buf,0,0,0,0
1980,11,1116,nor,atl,7,0,0,13
1980,11,1116,atl,nor,3,7,7,31
1980,11,1116,phi,was,14,3,7,24
1980,11,1116,was,phi,0,0,0,0
1980,11,1116,cle,pit,0,13,0,13
1980,11,1116,pit,cle,0,7,0,16
1980,11,1116,gnb,nyg,0,7,7,21
1980,11,1116,nyg,gnb,7,7,7,27
1980,11,1116,ram,nwe,7,0,10,17
1980,11,1116,nwe,ram,0,14,0,14
1980,11,1116,clt,det,7,3,0,10
1980,11,1116,det,clt,0,0,3,9
1980,11,1116,tam,min,6,7,10,30
1980,11,1116,min,tam,14,10,7,38
1980,11,1116,crd,dal,14,7,0,21
1980,11,1116,dal,crd,7,10,7,31
1980,11,1116,oti,chi,0,7,3,10
1980,11,1116,chi,oti,0,6,0,6
1980,11,1116,kan,sdg,7,0,0,7
1980,11,1116,sdg,kan,0,6,7,20
1980,11,1116,sfo,mia,7,0,6,13
1980,11,1116,mia,sfo,3,7,7,17
1980,11,1116,nyj,den,7,10,0,24
1980,11,1116,den,nyj,3,7,7,31
1980,11,1117,rai,sea,0,0,7,19
1980,11,1117,sea,rai,0,7,7,17
1980,12,1120,sdg,mia,7,10,7,27
1980,12,1120,mia,sdg,7,10,0,24
1980,12,1123,pit,buf,7,3,0,13
1980,12,1123,buf,pit,7,7,7,28
1980,12,1123,chi,atl,7,3,7,17
1980,12,1123,atl,chi,0,14,0,28
1980,12,1123,det,tam,0,14,3,24
1980,12,1123,tam,det,3,7,0,10
1980,12,1123,rai,phi,0,0,0,7
1980,12,1123,phi,rai,0,0,3,10
1980,12,1123,oti,nyj,0,0,0,28
1980,12,1123,nyj,oti,14,7,0,31
1980,12,1123,clt,nwe,0,0,7,21
1980,12,1123,nwe,clt,7,3,10,47
1980,12,1123,cin,cle,7,0,0,7
1980,12,1123,cle,cin,0,14,14,31
1980,12,1123,gnb,min,0,10,6,25
1980,12,1123,min,gnb,0,6,7,13
1980,12,1123,kan,crd,0,0,7,21
1980,12,1123,crd,kan,10,0,3,13
1980,12,1123,nyg,sfo,0,0,0,0
1980,12,1123,sfo,nyg,0,12,0,12
1980,12,1123,sea,den,0,10,0,20
1980,12,1123,den,sea,7,10,3,36
1980,12,1123,was,dal,0,3,0,10
1980,12,1123,dal,was,7,0,0,14
1980,12,1124,ram,nor,0,14,3,27
1980,12,1124,nor,ram,0,0,0,7
1980,13,1127,chi,det,0,3,0,23
1980,13,1127,det,chi,3,7,7,17
1980,13,1127,sea,dal,0,0,0,7
1980,13,1127,dal,sea,9,21,0,51
1980,13,1130,was,atl,0,3,0,6
1980,13,1130,atl,was,0,0,7,10
1980,13,1130,mia,pit,0,3,0,10
1980,13,1130,pit,mia,0,13,3,23
1980,13,1130,crd,nyg,7,0,6,23
1980,13,1130,nyg,crd,0,0,0,7
1980,13,1130,min,nor,3,13,7,23
1980,13,1130,nor,min,0,0,13,20
1980,13,1130,cin,kan,7,0,0,20
1980,13,1130,kan,cin,0,3,0,6
1980,13,1130,tam,gnb,10,0,3,20
1980,13,1130,gnb,tam,0,3,0,17
1980,13,1130,buf,clt,7,7,3,24
1980,13,1130,clt,buf,0,14,7,28
1980,13,1130,nwe,sfo,0,3,7,17
1980,13,1130,sfo,nwe,7,7,7,21
1980,13,1130,phi,sdg,0,0,7,21
1980,13,1130,sdg,phi,9,10,0,22
1980,13,1130,nyj,ram,0,13,0,13
1980,13,1130,ram,nyj,10,14,0,38
1980,13,1130,cle,oti,7,7,3,17
1980,13,1130,oti,cle,0,7,7,14
1980,13,1201,den,rai,3,0,0,3
1980,13,1201,rai,den,0,0,6,9
1980,14,1204,pit,oti,0,0,0,0
1980,14,1204,oti,pit,0,0,3,6
1980,14,1207,ram,buf,0,0,7,7
1980,14,1207,buf,ram,0,0,7,10
1980,14,1207,sdg,was,7,3,0,17
1980,14,1207,was,sdg,14,6,6,40
1980,14,1207,min,tam,0,0,7,21
1980,14,1207,tam,min,3,7,0,10
1980,14,1207,atl,phi,3,7,7,20
1980,14,1207,phi,atl,0,14,0,17
1980,14,1207,nyj,cle,0,0,7,14
1980,14,1207,cle,nyj,0,3,7,17
1980,14,1207,clt,cin,0,6,0,33
1980,14,1207,cin,clt,7,17,7,34
1980,14,1207,gnb,chi,0,7,0,7
1980,14,1207,chi,gnb,0,28,13,61
1980,14,1207,det,crd,0,13,10,23
1980,14,1207,crd,det,7,7,0,24
1980,14,1207,nor,sfo,14,21,0,35
1980,14,1207,sfo,nor,0,7,14,38
1980,14,1207,nyg,sea,3,10,0,27
1980,14,1207,sea,nyg,0,7,7,21
1980,14,1207,dal,rai,7,9,3,19
1980,14,1207,rai,dal,7,3,3,13
1980,14,1207,den,kan,0,0,7,14
1980,14,1207,kan,den,0,28,0,31
1980,14,1208,nwe,mia,0,6,0,13
1980,14,1208,mia,nwe,0,0,6,16
1980,15,1213,nyg,was,0,10,0,13
1980,15,1213,was,nyg,0,0,7,16
1980,15,1213,sea,sdg,0,0,7,14
1980,15,1213,sdg,sea,0,21,0,21
1980,15,1214,sfo,atl,0,3,0,10
1980,15,1214,atl,sfo,7,0,14,35
1980,15,1214,kan,pit,0,3,13,16
1980,15,1214,pit,kan,7,0,0,21
1980,15,1214,crd,phi,0,0,0,3
1980,15,1214,phi,crd,0,0,7,17
1980,15,1214,nor,nyj,7,0,0,21
1980,15,1214,nyj,nor,0,13,0,20
1980,15,1214,buf,nwe,0,0,2,2
1980,15,1214,nwe,buf,7,7,7,24
1980,15,1214,cle,min,7,6,3,23
1980,15,1214,min,cle,0,0,9,28
1980,15,1214,oti,gnb,6,3,0,22
1980,15,1214,gnb,oti,0,3,0,3
1980,15,1214,cin,chi,7,7,0,17
1980,15,1214,chi,cin,0,7,0,14
1980,15,1214,tam,det,7,0,0,14
1980,15,1214,det,tam,7,7,3,27
1980,15,1214,rai,den,7,10,0,24
1980,15,1214,den,rai,0,7,7,21
1980,15,1214,mia,clt,7,7,0,24
1980,15,1214,clt,mia,7,0,7,14
1980,15,1215,dal,ram,0,0,0,14
1980,15,1215,ram,dal,7,21,10,38
1980,16,1220,nyj,mia,7,7,7,24
1980,16,1220,mia,nyj,10,0,0,17
1980,16,1220,chi,tam,0,7,7,14
1980,16,1220,tam,chi,10,0,3,13
1980,16,1221,cle,cin,0,10,14,27
1980,16,1221,cin,cle,3,7,14,24
1980,16,1221,min,oti,6,7,0,16
1980,16,1221,oti,min,3,0,10,20
1980,16,1221,rai,nyg,10,10,7,33
1980,16,1221,nyg,rai,0,10,0,17
1980,16,1221,nwe,nor,3,14,7,38
1980,16,1221,nor,nwe,10,3,7,27
1980,16,1221,gnb,det,0,0,3,3
1980,16,1221,det,gnb,0,10,0,24
1980,16,1221,was,crd,0,21,3,31
1980,16,1221,crd,was,0,0,0,7
1980,16,1221,kan,clt,21,0,7,38
1980,16,1221,clt,kan,0,28,0,28
1980,16,1221,buf,sfo,6,7,5,18
1980,16,1221,sfo,buf,6,0,7,13
1980,16,1221,den,sea,10,9,6,25
1980,16,1221,sea,den,0,0,3,17
1980,16,1221,atl,ram,7,7,0,17
1980,16,1221,ram,atl,3,0,14,20
1980,16,1221,phi,dal,0,0,10,27
1980,16,1221,dal,phi,7,14,7,35
1980,16,1222,pit,sdg,0,3,7,17
1980,16,1222,sdg,pit,3,6,10,26
1980,17,1228,ram,dal,6,7,0,13
1980,17,1228,dal,ram,3,10,14,34
1980,17,1228,oti,rai,7,0,0,7
1980,17,1228,rai,oti,3,7,0,27
1981,18,0103,min,phi,7,7,2,16
1981,18,0103,phi,min,0,7,14,31
1981,18,0103,buf,sdg,0,14,0,14
1981,18,0103,sdg,buf,3,0,7,20
1981,18,0104,rai,cle,0,7,0,14
1981,18,0104,cle,rai,0,6,6,12
1981,18,0104,dal,atl,3,7,0,30
1981,18,0104,atl,dal,10,7,7,27
1981,19,0111,dal,phi,0,7,0,7
1981,19,0111,phi,dal,7,0,10,20
1981,19,0111,rai,sdg,21,7,3,34
1981,19,0111,sdg,rai,7,7,10,27
1981,20,0125,rai,phi,14,0,10,27
1981,20,0125,phi,rai,0,3,0,10
1981,1,0905,min,tam,0,0,6,13
1981,1,0905,tam,min,7,0,0,21
1981,1,0906,nor,atl,0,0,0,0
1981,1,0906,atl,nor,7,7,7,27
1981,1,0906,dal,was,0,14,6,26
1981,1,0906,was,dal,0,7,3,10
1981,1,0906,kan,pit,10,3,10,37
1981,1,0906,pit,kan,6,13,7,33
1981,1,0906,phi,nyg,0,10,7,24
1981,1,0906,nyg,phi,3,0,0,10
1981,1,0906,clt,nwe,10,3,3,29
1981,1,0906,nwe,clt,0,14,0,28
1981,1,0906,sfo,det,0,3,0,17
1981,1,0906,det,sfo,0,10,0,24
1981,1,0906,mia,crd,0,13,7,20
1981,1,0906,crd,mia,0,0,0,7
1981,1,0906,sea,cin,21,0,0,21
1981,1,0906,cin,sea,0,10,10,27
1981,1,0906,gnb,chi,7,6,0,16
1981,1,0906,chi,gnb,0,0,6,9
1981,1,0906,nyj,buf,0,0,0,0
1981,1,0906,buf,nyj,3,7,21,31
1981,1,0906,oti,ram,3,3,14,27
1981,1,0906,ram,oti,7,10,0,20
1981,1,0906,rai,den,7,0,0,7
1981,1,0906,den,rai,6,3,0,9
1981,1,0907,sdg,cle,10,10,14,44
1981,1,0907,cle,sdg,0,7,7,14
1981,2,0910,pit,mia,3,7,0,10
1981,2,0910,mia,pit,0,13,14,30
1981,2,0913,oti,cle,3,0,3,9
1981,2,0913,cle,oti,0,3,0,3
1981,2,0913,nyg,was,0,0,7,17
1981,2,0913,was,nyg,0,0,7,7
1981,2,0913,ram,nor,0,3,7,17
1981,2,0913,nor,ram,6,10,0,23
1981,2,0913,tam,kan,7,3,0,10
1981,2,0913,kan,tam,7,3,3,19
1981,2,0913,atl,gnb,0,0,0,31
1981,2,0913,gnb,atl,7,7,3,17
1981,2,0913,buf,clt,7,14,7,35
1981,2,0913,clt,buf,0,3,0,3
1981,2,0913,chi,sfo,0,10,7,17
1981,2,0913,sfo,chi,7,7,7,28
1981,2,0913,den,sea,3,7,0,10
1981,2,0913,sea,den,7,3,3,13
1981,2,0913,det,sdg,3,0,10,23
1981,2,0913,sdg,det,7,0,7,28
1981,2,0913,nwe,phi,3,0,0,3
1981,2,0913,phi,nwe,0,3,10,13
1981,2,0913,cin,nyj,0,10,7,31
1981,2,0913,nyj,cin,0,17,3,30
1981,2,0913,crd,dal,7,7,0,17
1981,2,0913,dal,crd,14,13,3,30
1981,2,0914,rai,min,3,13,7,36
1981,2,0914,min,rai,0,7,3,10
1981,3,0917,phi,buf,7,3,7,20
1981,3,0917,buf,phi,0,14,0,14
1981,3,0920,sfo,atl,0,10,0,17
1981,3,0920,atl,sfo,17,7,10,34
1981,3,0920,nyj,pit,0,3,0,10
1981,3,0920,pit,nyj,7,10,14,38
1981,3,0920,mia,oti,6,3,0,16
1981,3,0920,oti,mia,7,0,3,10
1981,3,0920,det,min,0,14,7,24
1981,3,0920,min,det,7,10,6,26
1981,3,0920,was,crd,10,7,0,30
1981,3,0920,crd,was,9,17,0,40
1981,3,0920,cle,cin,3,10,0,20
1981,3,0920,cin,cle,0,0,3,17
1981,3,0920,tam,chi,7,0,7,17
1981,3,0920,chi,tam,0,14,7,28
1981,3,0920,sdg,kan,14,14,7,42
1981,3,0920,kan,sdg,7,7,14,31
1981,3,0920,gnb,ram,0,10,6,23
1981,3,0920,ram,gnb,0,14,7,35
1981,3,0920,sea,rai,0,3,7,10
1981,3,0920,rai,sea,7,6,0,20
1981,3,0920,nor,nyg,0,0,0,7
1981,3,0920,nyg,nor,0,13,7,20
1981,3,0920,clt,den,0,0,10,10
1981,3,0920,den,clt,0,14,14,28
1981,3,0921,dal,nwe,7,10,7,35
1981,3,0921,nwe,dal,7,7,7,21
1981,4,0927,atl,cle,3,7,0,17
1981,4,0927,cle,atl,0,21,7,28
1981,4,0927,buf,cin,0,14,0,24
1981,4,0927,cin,buf,0,10,0,27
1981,4,0927,nwe,pit,0,7,0,21
1981,4,0927,pit,nwe,7,7,7,27
1981,4,0927,was,phi,0,6,0,13
1981,4,0927,phi,was,0,7,7,36
1981,4,0927,oti,nyj,7,3,7,17
1981,4,0927,nyj,oti,7,14,5,33
1981,4,0927,rai,det,0,0,0,0
1981,4,0927,det,rai,0,3,0,16
1981,4,0927,mia,clt,7,7,7,31
1981,4,0927,clt,mia,0,7,14,28
1981,4,0927,min,gnb,0,20,10,30
1981,4,0927,gnb,min,10,0,3,13
1981,4,0927,crd,tam,0,3,7,10
1981,4,0927,tam,crd,6,0,0,20
1981,4,0927,nor,sfo,7,0,0,14
1981,4,0927,sfo,nor,0,7,7,21
1981,4,0927,kan,sea,7,13,0,20
1981,4,0927,sea,kan,0,7,7,14
1981,4,0927,sdg,den,0,0,10,24
1981,4,0927,den,sdg,21,7,7,42
1981,4,0927,nyg,dal,0,3,0,10
1981,4,0927,dal,nyg,3,7,0,18
1981,4,0928,ram,chi,7,3,7,24
1981,4,0928,chi,ram,0,0,0,7
1981,5,1004,dal,crd,7,3,7,17
1981,5,1004,crd,dal,10,0,7,20
1981,5,1004,clt,buf,0,3,0,17
1981,5,1004,buf,clt,14,0,3,23
1981,5,1004,sfo,was,14,10,6,30
1981,5,1004,was,sfo,0,3,0,17
1981,5,1004,gnb,nyg,3,10,7,27
1981,5,1004,nyg,gnb,0,0,7,14
1981,5,1004,kan,nwe,7,0,3,17
1981,5,1004,nwe,kan,7,7,10,33
1981,5,1004,chi,min,0,7,7,21
1981,5,1004,min,chi,10,7,7,24
1981,5,1004,cin,oti,3,0,7,10
1981,5,1004,oti,cin,0,7,7,17
1981,5,1004,pit,nor,7,6,0,20
1981,5,1004,nor,pit,0,3,3,6
1981,5,1004,nyj,mia,14,0,0,28
1981,5,1004,mia,nyj,7,7,7,28
1981,5,1004,det,tam,10,0,0,10
1981,5,1004,tam,det,0,14,0,28
1981,5,1004,sea,sdg,0,7,0,10
1981,5,1004,sdg,sea,0,10,7,24
1981,5,1004,cle,ram,3,0,7,16
1981,5,1004,ram,cle,7,7,0,27
1981,5,1004,den,rai,0,7,10,17
1981,5,1004,rai,den,0,0,0,0
1981,5,1005,atl,phi,0,0,10,13
1981,5,1005,phi,atl,6,7,0,16
1981,6,1011,ram,atl,13,7,7,37
1981,6,1011,atl,ram,0,21,7,35
1981,6,1011,cle,pit,0,7,0,7
1981,6,1011,pit,cle,7,3,0,13
1981,6,1011,nwe,nyj,0,14,7,24
1981,6,1011,nyj,nwe,7,14,7,28
1981,6,1011,phi,nor,14,10,7,31
1981,6,1011,nor,phi,7,0,0,14
1981,6,1011,cin,clt,3,14,7,41
1981,6,1011,clt,cin,0,5,0,19
1981,6,1011,was,chi,10,7,0,24
1981,6,1011,chi,was,0,0,0,7
1981,6,1011,sea,oti,10,0,0,17
1981,6,1011,oti,sea,7,7,0,35
1981,6,1011,rai,kan,0,0,0,0
1981,6,1011,kan,rai,3,7,10,27
1981,6,1011,tam,gnb,0,7,14,21
1981,6,1011,gnb,tam,7,0,0,10
1981,6,1011,dal,sfo,0,7,0,14
1981,6,1011,sfo,dal,21,3,14,45
1981,6,1011,min,sdg,0,14,10,33
1981,6,1011,sdg,min,7,7,10,31
1981,6,1011,crd,nyg,0,7,0,14
1981,6,1011,nyg,crd,0,17,10,34
1981,6,1011,det,den,7,14,0,21
1981,6,1011,den,det,10,7,3,27
1981,6,1012,mia,buf,0,7,7,21
1981,6,1012,buf,mia,10,21,0,31
1981,7,1018,nor,cle,7,7,3,17
1981,7,1018,cle,nor,10,0,3,20
1981,7,1018,pit,cin,0,0,0,7
1981,7,1018,cin,pit,10,3,14,34
1981,7,1018,crd,atl,7,7,6,20
1981,7,1018,atl,crd,0,20,7,41
1981,7,1018,buf,nyj,0,7,7,14
1981,7,1018,nyj,buf,6,0,21,33
1981,7,1018,oti,nwe,0,10,0,10
1981,7,1018,nwe,oti,7,0,17,38
1981,7,1018,phi,min,6,3,0,23
1981,7,1018,min,phi,0,21,7,35
1981,7,1018,was,mia,0,3,0,10
1981,7,1018,mia,was,0,3,7,13
1981,7,1018,sfo,gnb,0,3,7,13
1981,7,1018,gnb,sfo,0,3,0,3
1981,7,1018,sdg,clt,7,16,7,43
1981,7,1018,clt,sdg,7,0,7,14
1981,7,1018,nyg,sea,3,10,13,32
1981,7,1018,sea,nyg,0,0,0,0
1981,7,1018,tam,rai,0,0,7,16
1981,7,1018,rai,tam,12,3,0,18
1981,7,1018,den,kan,0,0,7,14
1981,7,1018,kan,den,14,0,0,28
1981,7,1018,ram,dal,0,10,7,17
1981,7,1018,dal,ram,12,14,0,29
1981,7,1019,chi,det,7,7,0,17
1981,7,1019,det,chi,10,17,7,48
1981,8,1025,den,buf,0,7,0,7
1981,8,1025,buf,den,0,3,3,9
1981,8,1025,nyg,atl,0,7,10,27
1981,8,1025,atl,nyg,7,7,3,24
1981,8,1025,nwe,was,6,9,0,22
1981,8,1025,was,nwe,7,7,10,24
1981,8,1025,tam,phi,7,0,0,10
1981,8,1025,phi,tam,0,7,0,20
1981,8,1025,gnb,det,7,3,10,27
1981,8,1025,det,gnb,7,10,7,31
1981,8,1025,min,crd,0,3,7,17
1981,8,1025,crd,min,13,0,7,30
1981,8,1025,clt,cle,0,7,14,28
1981,8,1025,cle,clt,7,21,7,42
1981,8,1025,cin,nor,0,0,0,7
1981,8,1025,nor,cin,0,0,7,17
1981,8,1025,sdg,chi,0,3,0,17
1981,8,1025,chi,sdg,7,3,0,20
1981,8,1025,ram,sfo,0,10,7,17
1981,8,1025,sfo,ram,14,3,3,20
1981,8,1025,kan,rai,0,0,7,28
1981,8,1025,rai,kan,7,10,0,17
1981,8,1025,sea,nyj,0,7,6,19
1981,8,1025,nyj,sea,0,0,3,3
1981,8,1025,mia,dal,0,6,7,27
1981,8,1025,dal,mia,7,7,0,28
1981,8,1026,oti,pit,0,3,0,13
1981,8,1026,pit,oti,10,3,0,26
1981,9,1101,oti,cin,7,0,0,21
1981,9,1101,cin,oti,0,24,3,34
1981,9,1101,cle,buf,0,3,3,13
1981,9,1101,buf,cle,6,7,2,22
1981,9,1101,chi,tam,3,0,0,10
1981,9,1101,tam,chi,0,10,7,20
1981,9,1101,sfo,pit,0,10,0,17
1981,9,1101,pit,sfo,0,0,14,14
1981,9,1101,nyj,nyg,0,13,3,26
1981,9,1101,nyg,nyj,0,0,7,7
1981,9,1101,atl,nor,10,14,10,41
1981,9,1101,nor,atl,0,10,0,10
1981,9,1101,clt,mia,0,10,0,10
1981,9,1101,mia,clt,7,7,10,27
1981,9,1101,sea,gnb,7,14,3,24
1981,9,1101,gnb,sea,7,14,7,34
1981,9,1101,crd,was,0,0,0,21
1981,9,1101,was,crd,14,7,7,42
1981,9,1101,kan,sdg,7,0,7,20
1981,9,1101,sdg,kan,7,12,0,22
1981,9,1101,det,ram,10,3,0,13
1981,9,1101,ram,det,7,0,0,20
1981,9,1101,nwe,rai,3,7,7,17
1981,9,1101,rai,nwe,3,10,0,27
1981,9,1101,dal,phi,0,3,0,17
1981,9,1101,phi,dal,0,7,7,14
1981,9,1102,min,den,0,3,0,17
1981,9,1102,den,min,0,3,3,19
1981,10,1108,phi,crd,7,10,14,52
1981,10,1108,crd,phi,7,3,0,10
1981,10,1108,det,was,7,14,0,31
1981,10,1108,was,det,10,10,3,33
1981,10,1108,rai,oti,0,3,10,16
1981,10,1108,oti,rai,3,7,0,17
1981,10,1108,mia,nwe,0,6,14,30
1981,10,1108,nwe,mia,7,10,0,27
1981,10,1108,tam,min,0,0,3,10
1981,10,1108,min,tam,3,13,7,25
1981,10,1108,nyg,gnb,0,14,0,24
1981,10,1108,gnb,nyg,20,3,0,26
1981,10,1108,chi,kan,7,3,0,16
1981,10,1108,kan,chi,3,3,0,13
1981,10,1108,cle,den,0,7,7,20
1981,10,1108,den,cle,3,7,3,23
1981,10,1108,nyj,clt,10,14,7,41
1981,10,1108,clt,nyj,7,7,0,14
1981,10,1108,atl,sfo,0,0,7,14
1981,10,1108,sfo,atl,0,10,0,17
1981,10,1108,pit,sea,7,14,0,21
1981,10,1108,sea,pit,3,7,0,24
1981,10,1108,cin,sdg,10,21,0,40
1981,10,1108,sdg,cin,0,10,0,17
1981,10,1108,nor,ram,0,7,7,21
1981,10,1108,ram,nor,3,10,0,13
1981,10,1109,buf,dal,7,7,0,14
1981,10,1109,dal,buf,7,0,20,27
1981,11,1115,buf,crd,0,0,0,0
1981,11,1115,crd,buf,3,7,0,24
1981,11,1115,ram,cin,0,3,0,10
1981,11,1115,cin,ram,10,0,0,24
1981,11,1115,pit,atl,7,7,13,34
1981,11,1115,atl,pit,0,7,3,20
1981,11,1115,den,tam,7,0,7,24
1981,11,1115,tam,den,0,0,7,7
1981,11,1115,clt,phi,6,0,0,13
1981,11,1115,phi,clt,7,14,10,38
1981,11,1115,nyj,nwe,0,10,7,17
1981,11,1115,nwe,nyj,0,3,3,6
1981,11,1115,nor,min,0,3,0,10
1981,11,1115,min,nor,0,10,10,20
1981,11,1115,rai,mia,7,14,3,33
1981,11,1115,mia,rai,0,3,7,17
1981,11,1115,chi,gnb,10,0,0,17
1981,11,1115,gnb,chi,7,14,0,21
1981,11,1115,oti,kan,0,3,0,10
1981,11,1115,kan,oti,7,3,7,23
1981,11,1115,cle,sfo,2,3,0,15
1981,11,1115,sfo,cle,0,6,6,12
1981,11,1115,was,nyg,7,3,7,30
1981,11,1115,nyg,was,7,6,7,27
1981,11,1115,dal,det,7,10,0,24
1981,11,1115,det,dal,0,7,10,27
1981,11,1116,sdg,sea,7,10,0,23
1981,11,1116,sea,sdg,0,24,14,44
1981,12,1122,den,cin,0,7,0,21
1981,12,1122,cin,den,14,14,0,38
1981,12,1122,det,chi,3,6,7,23
1981,12,1122,chi,det,0,7,0,7
1981,12,1122,nwe,buf,7,0,3,17
1981,12,1122,buf,nwe,3,10,0,20
1981,12,1122,gnb,tam,0,0,0,3
1981,12,1122,tam,gnb,3,24,0,37
1981,12,1122,nyg,phi,3,7,0,20
1981,12,1122,phi,nyg,7,3,0,10
1981,12,1122,nor,oti,0,10,14,27
1981,12,1122,oti,nor,0,3,7,24
1981,12,1122,pit,cle,12,0,6,32
1981,12,1122,cle,pit,3,7,0,10
1981,12,1122,sea,kan,3,3,7,13
1981,12,1122,kan,sea,3,17,7,40
1981,12,1122,crd,clt,14,7,7,35
1981,12,1122,clt,crd,10,0,7,24
1981,12,1122,sfo,ram,3,7,17,33
1981,12,1122,ram,sfo,0,17,7,31
1981,12,1122,sdg,rai,7,21,20,55
1981,12,1122,rai,sdg,7,14,0,21
